pct_scroll_move_duration	pct_mouse_move	mouse_move_total_rel_distance	page_activity_duration	pct_scrandom	screen_width	ack	pct_mouse_click	pct_input	pct_click	session_id	product_ean	browser_name	total_load_time	pct_scroll_move	user_id	scroll_move_total_rel_distance	pct_click_product_info	session_duration	pct_wild_mouse	screen_height	session_start	pct_rage_click	wild_mouse_duration	pct_doubleclick
10.76693	8.56977	5.90702	10.60861	49.28948	800	1.00000	9.09722	0.00596	11.23921	1059842	9864170654422	firefox	2.54446	36.46996	1000	6.39329	58.45181	90.55356	32.45869	1080	2019-01-09 05:30:43	48.94780	11.75030	6.94241
7.51686	8.97472	7.85368	7.42414	24.40654	1366	0.00000	7.82920	0.06167	10.65777	1124913	4854472998411	edge	10.64089	47.98833	1348	11.30568	35.63537	261.20676	59.38402	600	2019-02-23 20:11:03	37.59322	14.09227	6.52334
5.86009	7.79102	7.03685	5.95545	53.26195	1280	0.00000	9.50574	0.02355	10.22741	571058	7684300840073	firefox	4.89749	52.89729	1020	9.90717	34.85618	153.92418	51.75903	768	2020-07-23 06:03:21	60.95337	13.12929	5.87398
10.27672	9.95998	6.57572	10.16849	39.58214	800	1.00000	8.39964	0.00846	10.84923	1492151	7902976514068	edge	4.92559	67.69132	1448	7.74560	13.65109	122.74486	62.27262	lower	2021-03-16 17:42:50	54.63341	12.10210	6.92150
5.28969	10.08819	5.97357	11.29605	44.74558	1280	1.00000	8.68811	0.01882	10.18004	385556	8107878175822	edge	3.82471	33.73533	683	6.43668	25.43871	225.15333	49.55622	1024	2020-02-29 07:35:16	58.75572	12.90529	5.28959
8.73508	8.11263	5.68551	6.44032	49.85834	1024	0.00000	7.63964	0.11035	11.83772	815330	3634129663081	safari	4.71916	57.84601	654	10.50424	26.58276	173.93216	42.01426	800	2020-01-10 10:45:41	68.99038	14.67464	9.99071
9.62648	9.00893	8.87897	12.03697	35.26746	800	1.00000	8.68871	0.00143	9.67639	1189047	0130993749775	edge	5.87866	45.25792	614	8.38537	49.96548	131.26752	43.24280	800	2023-03-26 16:16:06	56.54962	10.31398	7.91254
10.01757	10.16050	5.96899	11.11297	46.32644	1366	0.00000	7.24018	0.01969	12.14277	576183	3809183432038	safari	3.91010	67.35206	2066	6.31070	40.06339	287.92544	39.83588	lower	2020-10-29 06:16:54	35.43923	12.94887	6.41744
10.41778	10.02061	7.71651	6.45015	66.06508	1280	0.00000	8.63300	0.00241	9.27569	704081	5959388188044	chrome	0.68178	57.20775	182	10.99347	48.37906	62.24756	56.19485	1080	2020-06-04 17:16:03	60.28048	10.82174	9.37595
7.69883	7.74731	6.47850	10.65638	39.83732	higher	1.00000	8.53957	0.01940	12.09546	759211	0014426197718	chrome	1.32293	52.30724	2448	6.80451	41.82250	101.44658	38.36454	1024	2019-07-30 22:57:19	49.43146	12.93290	8.29479
9.93873	9.28782	5.99310	7.79998	39.80149	1280	0.00000	8.70728	0.01283	10.19222	43239	2313834291260	firefox	6.10619	64.72155	1133	10.42775	29.48360	232.73527	52.52409	768	2020-09-28 15:07:39	61.46616	12.51693	12.04015
7.67460	8.43970	8.31853	11.29370	30.58870	1280	1.00000	9.72575	0.00457	9.70714	1344081	7208449372693	chrome	0.61573	53.55056	1209	8.57537	39.27097	154.75698	89.65210	600	2022-06-14 06:43:00	54.35669	11.47218	7.01620
12.57607	9.09930	8.67563	7.77010	36.24924	lower	0.00000	9.34290	0.00154	9.52064	541112	3744954974037	chrome	1.87871	62.69460	568	11.18714	52.54696	112.39809	38.01621	600	2020-09-01 15:13:50	53.53324	10.36208	9.20776
5.64264	9.11100	10.06689	8.59601	42.95682	800	0.00000	7.30892	0.00516	9.15363	1230142	6443882627523	edge	4.51829	75.18420	984	10.77470	57.53568	106.91683	42.66541	1024	2018-10-12 06:57:02	60.35840	11.59920	5.26139
12.05717	7.09733	8.73163	9.25471	56.16372	1366	0.00000	9.80862	0.00041	8.56285	334024	3910378106655	edge	0.81430	73.45613	45	10.48971	44.33823	203.64334	61.02491	600	2020-06-17 17:11:15	45.66677	9.03086	10.93278
6.68158	8.76950	6.19065	6.98949	47.65822	lower	0.00000	8.76851	0.02704	10.96793	1404404	6704256318752	mobile	7.49364	61.75819	1920	9.05075	36.98421	213.27807	28.69589	1080	2022-07-01 02:05:55	39.54677	13.26771	8.20613
8.55818	9.35473	7.39519	7.64743	47.27608	800	0.00000	8.89838	0.38668	11.36583	1457302	8852367833553	chrome	5.31316	13.15258	439	12.42071	62.77566	162.45583	49.19507	1080	2020-07-24 14:14:18	57.27042	15.92869	6.75587
10.07761	7.56212	7.88097	9.72553	54.42129	800	1.00000	8.02506	0.00207	11.06234	321482	8643363678404	edge	14.13519	64.44172	2034	7.39136	55.19232	43.82273	56.33379	600	2020-03-21 08:17:02	58.19601	10.66224	7.25682
10.10605	8.31897	7.44190	6.49615	52.06164	1024	0.00000	9.10739	0.00034	7.34364	745069	4115144236768	edge	1.70675	37.74318	646	10.92610	35.05487	130.40165	27.01201	1080	2021-06-07 17:35:56	44.00084	8.77264	11.67119
11.72361	8.28186	5.07224	9.31282	17.09922	1024	1.00000	8.30084	0.00148	10.35808	1074464	7445630142615	mobile	3.02544	64.49908	99	6.20743	46.08310	157.10512	54.63960	higher	2021-04-02 17:27:19	84.31634	10.35641	8.54574
6.61015	8.62086	6.56324	5.90471	56.37319	1920	0.00000	8.63187	0.00951	10.59430	659033	7896137665723	edge	5.23691	58.25749	869	8.35797	52.40753	91.87015	26.13963	768	2023-02-12 02:10:09	50.37879	12.21562	5.65671
9.81615	8.12475	7.70551	11.76937	50.58266	lower	1.00000	9.03760	0.00988	10.54175	1043470	4996757629037	edge	5.94103	56.81565	1233	8.22000	56.96437	111.11044	57.49473	1024	2023-08-31 16:37:43	64.12750	12.26042	5.98923
10.14551	9.20414	7.56526	10.40361	24.88508	1366	1.00000	7.78378	0.00076	11.57507	49624	8928349500703	safari	3.25880	45.11361	1812	5.70973	48.53152	111.59474	47.66948	768	2021-07-01 05:11:26	52.92486	9.61339	8.85712
5.68698	8.12372	9.76017	8.06887	39.33218	1024	0.00000	9.45132	0.00599	9.68924	1452470	5879770953534	edge	1.63010	71.10979	2072	10.38410	55.35893	142.04524	51.55776	higher	2022-08-11 22:30:23	76.34779	11.75462	5.30413
5.74847	9.61612	9.68023	10.13702	43.67600	higher	0.00000	8.11421	0.01628	10.94820	657827	6493018867880	edge	0.79388	61.19507	2380	9.98914	51.18601	221.69424	23.57152	higher	2022-06-11 07:04:24	62.84501	12.75808	7.53598
10.74387	8.11416	4.78876	9.39335	65.08945	1920	0.00000	8.35884	0.13621	10.19214	100353	3485200869492	chrome	1.95187	51.18293	1135	10.80430	24.49673	242.04192	37.39172	1080	2022-01-15 22:06:36	91.06934	14.88511	9.52405
7.69340	8.05978	8.60855	11.19170	59.85469	1920	1.00000	9.93757	0.00144	8.49175	1080146	7271472931557	safari	4.47077	54.70068	124	8.57916	55.06772	130.95422	30.48816	800	2019-01-02 08:29:40	39.10562	10.33311	6.04984
10.30131	8.08913	6.23424	9.63506	46.04763	800	1.00000	8.87472	0.00851	11.01429	605872	7675473805525	chrome	4.09167	45.87470	1036	7.59711	40.40985	195.43535	47.30419	higher	2022-07-31 16:56:15	41.82228	12.10874	7.27687
7.52573	10.05017	7.31479	6.27519	56.01243	1280	0.00000	10.17215	0.01496	9.88834	931748	7234825915123	chrome	5.75039	51.31644	1133	10.45989	36.88634	27.63971	32.66905	600	2020-03-29 10:03:50	43.26998	12.67192	6.33741
7.10577	10.06257	6.70453	9.92908	50.11721	1280	1.00000	9.88188	0.00188	9.70927	480066	3821616162138	chrome	1.43536	67.33292	1249	6.59043	56.48896	-17.38678	32.53761	600	2019-10-17 15:15:55	60.95446	10.55549	7.18453
6.49660	9.87927	8.20586	8.59544	47.79704	1366	0.00000	8.23708	0.07108	10.64170	1461493	5307657712771	edge	4.59389	55.90720	2319	11.16285	52.56228	142.21551	25.35004	higher	2021-05-29 22:08:54	62.52404	14.23409	6.95392
6.91159	7.84897	7.13705	10.47629	62.48426	1920	1.00000	9.26366	0.00923	11.17938	981916	6619139327250	chrome	2.81817	59.72439	1746	7.04265	28.19694	163.72039	20.22905	768	2018-12-08 02:39:01	52.33164	12.18568	7.24015
7.85842	8.61140	8.89243	13.23280	59.35027	1024	1.00000	8.76812	0.04615	10.25637	64909	4573432911122	chrome	1.96408	51.43811	525	10.33390	28.29794	186.60328	60.84941	1024	2023-08-29 12:09:45	53.70979	13.80112	7.08402
8.97371	9.40585	9.93306	11.82938	54.52285	1024	1.00000	7.87758	0.00169	11.00746	426529	6301012640357	opera	0.78677	69.49460	2137	7.84139	35.33647	73.41980	74.51484	1080	2023-05-29 20:47:49	53.02567	10.45390	6.91266
9.86337	9.62840	7.62214	4.59497	49.29843	1280	0.00000	7.74743	0.00079	10.79691	1124035	0924888380972	chrome	3.58453	61.71136	155	9.25608	66.80276	238.21420	45.08511	1080	2019-02-28 02:44:18	67.57000	9.68918	10.97830
7.03819	9.33095	7.04388	9.26121	38.86900	800	1.00000	7.79504	0.01066	13.26139	200849	2252083279486	chrome	10.96572	53.57986	202	5.91467	55.26772	94.94859	40.49403	lower	2021-10-17 20:15:24	54.63038	12.33344	8.27130
5.53734	7.66743	5.85049	5.68651	61.23465	1366	0.00000	9.29371	0.01448	11.08350	976124	4787652881510	firefox	1.68434	26.93587	228	8.57711	51.89414	93.91076	68.16537	1024	2019-11-08 16:43:48	46.77645	12.64081	9.80376
10.55660	8.23538	7.52256	11.50220	41.73050	1280	1.00000	8.69734	0.00268	10.33185	688047	1289581260402	edge	2.92496	54.71470	868	7.31784	43.06580	210.25936	47.30493	1080	2022-12-12 00:33:08	65.10998	10.94322	6.49192
8.89665	10.75670	8.37956	8.17277	59.31099	800	1.00000	7.63057	0.00387	12.52080	1276516	8924910002133	chrome	2.89071	66.98380	151	7.57887	44.60881	98.44896	47.85715	600	2019-12-21 18:14:21	47.36542	11.31650	7.94615
7.86664	8.43093	7.61849	11.36098	49.51291	1024	1.00000	7.94749	0.00314	9.01580	878935	2630404860160	safari	4.62070	58.70988	1135	8.15149	36.49747	249.74907	26.86630	600	2019-01-07 17:17:06	51.01890	11.09575	6.66314
9.76410	10.63292	10.20203	11.52437	76.28717	1024	1.00000	9.12578	0.00061	9.82637	681720	9929491310133	safari	4.50543	57.50181	1312	8.36828	51.61631	179.60369	58.45745	800	2018-09-26 20:57:48	52.34358	9.36752	6.81157
12.12546	7.41043	7.79792	10.92362	49.23119	1024	1.00000	7.99012	0.00150	8.10380	962655	5709002321193	chrome	2.04950	56.69124	2389	9.12826	45.28861	199.68733	38.62354	800	2019-11-08 03:20:33	25.57707	10.36729	4.22078
10.79124	8.98356	8.15670	11.80670	49.42468	1920	1.00000	9.83955	0.00512	9.10765	703808	7151253473998	edge	8.18987	45.39629	1135	9.15971	51.95102	196.22733	58.30784	1024	2022-03-28 02:20:37	71.18065	11.59583	4.54725
11.50838	9.02489	7.12679	8.55300	56.99444	1280	1.00000	10.92998	0.05417	12.49584	93215	0507010097810	mobile	13.02083	75.17795	1021	10.58073	60.76482	208.77280	61.21999	1080	2020-04-08 19:22:19	51.91037	13.96299	10.74015
11.54023	9.69963	7.50487	15.04498	50.33840	800	1.00000	10.44745	0.00451	8.19061	1388613	5023433383187	chrome	1.50444	46.90671	1445	8.13800	40.80422	117.09150	49.96232	1024	2019-11-26 09:10:10	66.72427	11.46501	3.95710
9.64089	7.39073	8.98897	12.94025	74.36100	1366	1.00000	7.96334	0.00074	9.82791	52778	4838986277491	chrome	3.25511	68.98823	2396	7.46487	40.35828	150.53637	45.08422	600	2021-01-31 08:03:09	50.94499	9.64398	8.54675
10.43882	7.86925	8.99694	6.39289	79.37201	1920	0.00000	8.11906	0.00058	12.18118	731307	6152740070929	safari	5.02874	59.77984	1103	9.07582	69.31851	187.72819	57.16485	768	2021-06-28 09:16:39	37.46533	9.34631	14.01306
9.12841	9.17561	9.00375	11.82781	57.25923	800	1.00000	7.59334	0.01451	11.24242	935883	6853459739311	chrome	8.61742	44.06443	1056	9.61562	46.79979	188.46374	70.24995	768	2021-01-12 09:54:12	61.12846	12.64504	8.75210
11.14487	7.37542	6.66807	10.24466	52.27739	1920	1.00000	10.99217	0.00036	10.44876	626374	7396784780393	mobile	2.69336	53.20564	1480	5.59167	21.01581	142.52839	52.90709	1080	2022-10-26 02:33:41	67.72650	8.67233	9.83784
6.13262	10.03702	8.09023	7.89754	61.55181	800	0.00000	8.53736	0.01328	10.43072	1341588	7624889666381	safari	2.10314	72.98309	2307	9.85168	50.07309	265.91282	38.94254	1024	2019-04-11 02:37:25	47.89470	12.55282	7.67377
11.71647	8.63288	8.43764	6.72053	40.45407	1920	0.00000	9.04907	0.01964	13.07519	1455569	1510743217850	firefox	10.26398	50.48752	500	10.56417	74.90811	161.96785	57.71998	1024	2021-10-29 19:14:37	60.39305	12.94789	9.51540
6.94982	8.28136	6.77828	6.13913	45.13052	1024	0.00000	10.28364	0.01222	9.86411	238746	9012453618863	edge	0.66961	57.35407	1806	9.85485	27.32660	131.87574	51.49064	lower	2019-01-20 07:58:22	62.15770	12.47182	6.96957
7.54295	9.90197	7.78971	7.15884	35.60720	1920	0.00000	10.05170	0.00859	9.42869	254471	0576377094718	chrome	0.72694	78.04967	159	10.39400	56.35006	128.32756	60.24977	768	2021-01-21 00:10:13	56.01409	12.11977	6.29464
6.17575	8.74334	7.28100	6.95822	65.94819	1280	0.00000	8.56315	0.01137	10.50489	229190	2154609833939	chrome	5.46492	67.90510	641	9.11245	71.40036	220.15416	52.45170	lower	2021-10-11 11:04:19	46.81846	12.40065	7.04825
8.66739	9.22822	7.64063	6.71621	58.49210	1920	0.00000	8.67345	0.09632	10.15829	402010	2670225067126	mobile	4.79102	56.07291	2194	12.45708	55.20739	118.43166	48.81987	lower	2023-01-29 02:37:39	27.88028	14.53855	5.79681
6.90570	8.64764	9.14242	11.44948	65.71921	1920	1.00000	8.14632	0.00638	10.18686	390165	1342199657245	chrome	1.53566	41.87345	642	8.52307	46.63699	148.42078	24.90271	lower	2022-09-15 19:42:56	60.50420	11.81969	5.42016
11.50132	10.67262	7.38996	8.52263	38.49467	1920	0.00000	7.74605	0.06956	11.98937	323794	4629488049026	chrome	2.56120	56.00637	197	10.91698	47.86035	153.00530	30.81539	768	2019-05-26 11:57:55	54.63357	14.21196	8.27152
4.61823	8.31678	5.51755	8.19484	53.05481	1024	1.00000	7.65461	0.00197	10.95817	683732	0606488500904	chrome	2.00761	56.32204	1107	4.19461	42.30139	114.66129	42.22600	1080	2023-03-05 22:17:02	59.55556	10.63684	6.36128
9.40168	7.63860	7.81579	4.98161	61.69814	1366	0.00000	9.59408	0.00710	12.17691	290537	9050501495134	safari	13.31007	55.77236	1871	10.16052	32.64075	130.66422	29.32733	1024	2023-06-29 16:31:52	61.17176	11.92153	10.88791
11.45739	8.58367	5.66381	10.65722	46.02624	1920	1.00000	7.21391	0.00111	11.05950	344517	9654531778658	mobile	2.45841	53.69368	2190	5.04285	32.76461	146.65471	42.38659	768	2022-10-09 07:57:14	50.01367	10.02745	8.17995
6.70134	9.08331	5.76013	10.63045	68.33960	1280	1.00000	10.11565	0.01940	11.52332	280988	7731168654455	edge	3.62579	31.63352	1088	6.18734	17.86021	104.41978	40.09271	1024	2021-11-01 23:46:11	50.49475	12.93362	7.32171
7.58310	10.22036	5.37057	9.52358	43.98923	1920	1.00000	8.01397	0.01817	13.20444	494371	7262729091544	safari	3.43959	81.39839	1746	5.37531	47.68173	121.34108	35.30363	600	2021-06-26 03:53:54	72.17479	12.86720	9.32274
6.00502	9.74245	2.74818	7.64236	87.96144	1280	1.00000	10.68516	0.00258	11.79642	431506	0513079932849	chrome	5.49289	48.33058	1264	2.42255	42.38291	204.58329	24.61818	768	2021-02-21 23:23:58	31.36995	10.91346	8.58381
6.60134	8.28059	7.47182	6.06102	50.50468	1366	0.00000	10.45255	0.01106	9.44279	1231349	3517003585047	chrome	2.38845	49.39207	1298	10.40183	35.34593	279.39901	68.57673	1080	2022-03-01 17:00:08	42.76523	12.37293	5.84881
9.49155	7.80716	6.01320	7.99085	46.50227	1366	0.00000	9.20963	1.20885	11.75306	457441	0938443317563	chrome	5.70965	45.69167	260	13.13090	50.25245	151.22387	70.49157	1024	2018-12-06 10:39:18	57.56357	17.06863	10.48408
10.05346	9.25295	8.64094	5.76077	47.11641	1280	0.00000	8.91286	0.00085	12.76070	312624	5265338194813	chrome	7.13330	41.22700	806	7.92846	60.14880	56.49308	38.39186	1080	2022-11-29 22:56:01	56.78583	9.76326	10.74427
4.97261	9.48766	9.63210	8.41227	58.50338	higher	0.00000	8.65781	0.00335	9.42030	636740	9921338833126	edge	6.31670	46.82831	1795	9.91221	33.52616	234.85453	39.87465	800	2023-01-06 01:16:52	49.13699	11.16182	6.59763
5.70793	8.85652	6.09210	6.45561	69.66681	1366	0.00000	8.01657	0.00857	11.15981	809792	0783179027848	firefox	0.73128	62.40869	1872	7.50062	51.91025	64.72369	61.93491	1024	2023-04-04 03:09:22	29.35816	12.11992	8.16403
6.07698	9.23530	6.95254	9.06066	59.35016	higher	1.00000	9.95597	0.00038	8.79658	370796	4145993479498	firefox	5.87104	61.32443	1765	5.47527	47.26041	289.58134	23.24478	1024	2019-05-18 14:47:07	56.59826	8.93483	5.10807
7.14463	7.40696	8.97293	7.13350	53.18278	1024	0.00000	7.10356	0.00207	8.67580	231958	4032708872319	opera	4.06677	61.65598	2106	10.10603	24.12716	166.94215	36.63635	768	2020-10-26 00:12:08	75.55197	10.67235	4.65465
6.46360	9.17331	9.27919	8.20636	70.34426	1920	0.00000	10.22936	0.02836	10.30530	24590	9827735724794	chrome	1.92238	57.69610	1785	10.89183	53.29531	182.88032	53.98912	lower	2021-12-26 21:25:11	54.02177	13.31506	4.21978
10.10531	6.72423	6.91793	9.34343	46.51652	1280	1.00000	9.50566	0.00406	12.33548	994179	8741568891137	edge	3.49890	53.40437	2000	6.18190	35.22653	168.99061	47.15532	768	2023-05-21 22:04:36	71.61317	11.36370	7.09381
11.65204	9.95973	6.33505	8.75360	45.84697	800	1.00000	8.96994	0.00442	9.73973	511759	5361944543714	chrome	6.74184	47.73190	1794	8.45333	14.68039	98.25662	62.65876	1024	2020-08-02 03:03:07	57.02017	11.44938	5.51880
11.88494	8.59094	6.46043	9.89364	52.80638	1920	1.00000	9.79303	0.00013	9.17402	1159087	2855663840832	edge	3.28468	49.74795	2426	5.98146	63.49586	147.49706	47.20537	800	2022-08-04 23:20:40	43.87902	7.49243	10.84762
6.98502	8.76289	6.99925	7.36505	47.45040	1920	0.00000	11.18268	0.10013	11.36250	19425	5221419548814	mobile	2.04775	77.27336	843	10.58459	59.90846	181.95495	53.69591	1080	2020-03-10 03:48:36	38.33528	14.57736	7.74243
7.52760	7.71579	8.42541	7.96241	47.58730	lower	0.00000	9.14455	0.02860	9.92288	1079693	0850378910667	edge	3.29751	69.51330	2495	11.65720	31.52045	113.82524	42.62956	1024	2019-06-30 16:17:41	54.86787	13.32225	7.13317
8.15986	9.23633	5.59880	12.80104	41.71110	1024	0.00000	7.56687	1.02546	11.96623	239646	0180340381967	mobile	2.34992	43.71206	820	10.54943	26.17711	134.70340	43.39608	800	2023-05-13 01:05:58	46.54581	16.90409	11.85452
7.62403	10.31558	4.82359	5.22568	27.50385	1366	0.00000	9.36386	0.14476	10.81044	960541	3915836799417	firefox	3.78024	46.12050	259	10.37445	54.62527	194.30680	13.46286	1080	2021-08-30 20:32:41	56.92226	14.94634	7.03105
8.11694	10.07389	7.14784	8.09245	27.85076	1366	0.00000	9.15449	0.12034	10.55981	518415	6428922286656	other	5.01982	60.97594	35	12.11677	77.95709	103.93525	56.11183	600	2019-06-04 23:32:46	51.30834	14.76105	9.31232
5.71619	8.49398	5.06529	9.11262	28.86111	1366	1.00000	10.57417	0.00380	11.22978	1364444	3491294502702	edge	5.49719	70.86159	157	4.05396	25.74204	273.31171	28.94619	1080	2019-07-18 14:03:41	58.51014	11.29429	5.86053
7.11423	9.67902	6.72449	9.81868	55.96748	lower	1.00000	9.39782	0.02400	13.29801	734181	6150436319376	edge	3.94403	47.81528	1821	6.45075	50.65563	84.38701	71.32521	800	2022-03-07 06:38:57	56.18560	13.14586	9.01093
6.12300	9.31404	6.23332	6.56808	43.52465	lower	0.00000	9.27336	0.03651	11.44150	1418001	8932307205814	chrome	0.92059	54.92742	1268	9.08756	44.53443	62.95015	56.70458	600	2019-03-29 06:11:48	55.75298	13.56822	8.69620
7.30513	9.16293	9.05590	8.13006	60.59360	800	0.00000	8.83408	0.04849	9.98937	512125	8241779303974	chrome	2.86190	76.33704	478	12.00800	51.88323	202.50630	36.84111	1080	2022-09-13 05:20:37	29.74608	13.85212	4.94219
5.93006	8.14553	8.07706	8.61586	42.70759	1024	0.00000	10.05436	0.02530	11.01142	1240535	2948962089528	edge	3.19700	63.53625	1022	9.62489	54.85962	213.86633	54.59290	1080	2020-06-25 08:07:16	70.25453	13.20175	7.61142
8.91331	10.94690	5.88344	4.94137	64.90282	800	0.00000	7.98646	0.05023	9.94837	899852	1740823546345	firefox	2.24478	61.12647	579	11.22267	35.13667	160.15255	24.03000	higher	2018-12-13 00:51:23	66.49538	13.88714	6.02442
5.96099	7.70979	6.15862	5.53841	79.51059	1920	0.00000	8.73286	0.02844	10.76298	1180402	5126467282843	safari	1.39251	41.98504	2182	9.18760	48.14253	192.23440	39.39681	1080	2019-01-01 19:52:03	48.35713	13.31733	6.56006
9.28459	8.83555	5.54673	7.79090	48.05429	lower	0.00000	10.33456	0.04214	12.53472	533321	2750648555858	edge	4.37678	53.89836	1820	8.26793	33.71263	181.10314	55.88380	800	2023-09-08 02:53:44	54.32422	13.71068	9.65764
11.14729	8.78993	6.87095	8.10449	24.20610	1920	0.00000	10.15365	0.02849	11.19171	1120512	2499688912534	edge	1.02127	38.68176	1676	10.62664	64.71175	248.96252	28.02132	lower	2023-08-26 16:03:11	60.53122	13.31933	9.37935
7.54230	8.57436	6.88787	10.19744	65.28628	1280	1.00000	9.55814	0.02361	13.16010	1091940	2471184405864	chrome	5.47246	49.99642	314	6.50657	51.61645	90.84694	27.49754	lower	2020-12-03 07:59:36	59.98202	13.13041	8.32747
7.57237	6.92839	7.01994	6.86884	67.40683	1920	0.00000	8.28473	0.10561	10.36724	1075688	6191282435919	safari	2.24462	72.94215	1983	11.53586	43.75685	179.52168	67.35523	768	2022-11-15 19:43:25	57.90242	14.63053	6.15196
7.39799	11.56370	8.15827	8.25644	52.68549	1366	0.00000	9.03793	0.05750	10.82924	1229300	4291726535495	other	10.92765	65.43285	2429	11.20830	55.44130	124.80842	67.03779	lower	2021-05-09 10:36:42	44.11006	14.02225	7.35786
7.35708	8.59000	6.70807	5.41566	65.34084	800	0.00000	10.14179	0.01642	9.44242	1413578	0561725243115	chrome	4.64765	45.27186	1072	10.31094	43.07342	127.82353	68.71673	lower	2023-05-28 04:02:51	61.81198	12.76452	4.76778
9.02759	9.47494	9.78727	9.57197	60.98832	1280	0.00000	8.13336	0.06505	9.11188	91634	1641734426217	chrome	2.88755	63.70291	945	14.17647	38.99698	98.47601	64.91058	768	2019-03-25 02:13:37	63.43473	14.14575	6.67144
10.00853	9.56250	7.79122	5.95983	43.15338	1920	0.00000	9.15651	0.00610	12.82509	992330	2267721631366	chrome	7.48721	66.57964	972	9.43071	39.93588	174.84595	37.59703	768	2022-09-23 00:58:08	53.02461	11.76638	11.91533
6.75893	8.03417	6.34532	5.52650	52.27682	lower	0.00000	7.76019	0.04828	10.53884	566766	5615745845493	edge	3.17743	40.79689	509	10.09455	50.59923	41.62834	50.71683	lower	2021-07-19 11:57:55	46.85494	13.84745	5.59430
10.14710	6.94605	4.45126	9.50952	34.41009	1920	0.00000	9.72904	3.35992	12.98060	1397890	0572081020166	edge	5.44466	69.60869	1552	10.76074	23.09054	197.58539	29.91786	1080	2020-12-13 17:54:13	61.94727	18.09092	8.54613
11.25839	9.03942	7.29821	6.74208	44.62688	1280	0.00000	8.44663	0.01353	10.75611	456862	3591667303315	other	3.79586	64.55013	1182	11.54337	52.30150	106.13591	47.03098	800	2023-01-13 05:20:29	31.50274	12.57362	10.75520
6.80662	10.53441	7.00991	10.17036	34.17797	800	1.00000	7.26644	0.00944	11.90141	545686	8876966966580	edge	6.10367	52.01838	78	6.25695	28.20016	251.87743	33.88241	1080	2018-10-12 15:18:54	77.48455	12.21627	6.81843
10.66835	9.21768	6.09715	8.32299	61.30945	1280	1.00000	8.86173	0.00102	11.30315	471828	3141966733216	safari	2.39712	56.47690	944	6.20986	62.02564	247.04844	52.48257	800	2020-07-10 11:39:15	57.47165	9.93613	9.87815
6.76310	6.93574	7.02477	7.21411	54.63966	1920	0.00000	8.07660	0.10085	11.10997	1225007	0127477679918	other	5.61849	43.26183	1990	10.67947	48.62258	126.22740	30.13026	768	2023-02-27 04:19:16	56.32714	14.58470	7.09493
6.76708	7.74768	8.16618	10.45779	55.33602	1920	1.00000	8.86998	0.00017	5.79177	267735	8376202292478	edge	11.62773	54.62215	895	7.59123	51.92907	112.89216	53.51065	1024	2021-02-05 19:57:34	61.93136	7.78881	4.12034
5.60875	8.32647	8.12176	6.85903	57.13689	800	0.00000	8.85653	0.01244	9.74944	44510	7990806302992	mobile	5.00813	44.07121	2242	9.62554	55.50410	155.23696	57.64120	800	2022-01-24 15:32:15	68.87996	12.49030	3.53955
12.77322	7.62084	7.47310	4.75275	51.37085	1366	0.00000	7.54301	0.00159	8.85025	101988	0570927116783	edge	2.75335	50.72771	1371	11.82528	63.53466	166.75143	45.40726	1080	2019-05-04 10:57:53	49.16527	10.39178	8.57827
7.15270	9.03123	6.55086	9.87938	43.09885	1280	1.00000	10.12863	0.00221	10.25716	210413	0508114905759	safari	2.95702	81.21095	479	6.03909	63.58480	184.21880	43.93693	600	2023-01-25 20:23:34	54.01239	10.74418	6.69664
10.54149	8.56679	8.25316	12.43651	59.12714	1366	1.00000	8.56874	0.00038	9.08573	33603	4687890127558	edge	3.78557	72.29714	1779	7.26609	61.28373	86.37281	59.20829	1080	2023-01-11 10:41:48	63.69407	8.87374	8.98140
6.93157	8.51325	7.51836	10.02520	51.14185	1280	1.00000	9.15909	0.00177	9.95086	61923	4718629490510	chrome	1.08545	57.79335	1831	6.69791	61.99035	88.31714	60.98960	600	2021-01-13 06:18:10	65.10977	10.52452	6.16602
7.19117	9.46962	6.65441	6.20283	61.73953	1920	0.00000	7.39364	0.04919	11.06796	594486	4243128370136	chrome	2.81521	77.69110	1331	9.99267	44.06770	184.12360	52.12968	lower	2021-05-27 07:30:38	75.93949	13.86625	6.51685
8.13745	8.09936	6.01519	6.90490	54.37293	1366	0.00000	9.03267	0.10903	11.39723	1151862	4446009647314	chrome	4.78731	54.72456	2152	10.31951	49.55562	199.83465	57.09590	1080	2022-03-01 19:55:11	56.61424	14.66254	7.93916
8.47244	9.41049	8.18165	12.10161	77.55896	1920	1.00000	9.26632	0.01693	10.55398	376292	2793985192102	chrome	1.12811	60.04314	1981	9.20988	41.70861	84.54110	35.72385	lower	2018-12-21 11:07:31	73.08080	12.79771	7.98038
8.18418	9.23803	6.45487	7.26331	73.56105	1366	0.00000	8.93956	0.25861	10.87558	1412045	9972009867698	edge	7.55635	48.52066	565	12.09386	33.44399	183.76523	28.45228	1024	2022-12-23 22:53:27	41.14759	15.52635	8.36768
8.84414	7.68597	8.35964	10.94530	38.70953	800	1.00000	7.55633	0.04051	12.82603	645467	4728079273816	other	1.42381	65.63104	1843	7.66489	31.63233	32.46528	27.21329	lower	2023-01-31 10:01:38	47.40699	13.67183	4.09817
